"fmun_cod";"fmun";"ano";"regiao";"hom_doloso";"lesao_corp_morte";"latrocinio";"cvli";"hom_por_interv_policial";"letalidade_violenta";"tentat_hom";"lesao_corp_dolosa";"estupro";"hom_culposo";"lesao_corp_culposa";"roubo_transeunte";"roubo_celular";"roubo_em_coletivo";"roubo_rua";"roubo_carga";"roubo_comercio";"roubo_residencia";"roubo_banco";"roubo_cx_eletronico";"roubo_conducao_saque";"roubo_apos_saque";"roubo_bicicleta";"outros_roubos";"total_roubos";"furto_veiculos";"furto_transeunte";"furto_coletivo";"furto_celular";"furto_bicicleta";"outros_furtos";"total_furtos";"sequestro";"extorsao";"sequestro_relampago";"estelionato";"apreensao_drogas";"posse_drogas";"trafico_drogas";"apreensao_drogas_sem_autor";"recuperacao_veiculos";"apf";"aaapai";"cmp";"cmba";"ameaca";"pessoas_desaparecidas";"encontro_cadaver";"encontro_ossada";"pol_militares_mortos_serv";"pol_civis_mortos_serv";"registro_ocorrencias";"fase"
3304755;"São Francisco de Itabapoana";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304755;"São Francisco de Itabapoana";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304755;"São Francisco de Itabapoana";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304755;"São Francisco de Itabapoana";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304755;"São Francisco de Itabapoana";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304755;"São Francisco de Itabapoana";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304755;"São Francisco de Itabapoana";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304805;"São Fidélis";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304805;"São Fidélis";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304805;"São Fidélis";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304805;"São Fidélis";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304805;"São Fidélis";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304805;"São Fidélis";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304805;"São Fidélis";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3304904;"São Gonçalo";2014;"Grande Niterói";"33,43";"0,1";"1,36";"34,89";"6,01";"40,9";"41,96";"419,42";"30,24";"11,63";"218,14";"824,59";"58,24";"65,22";"948,05";"44,67";"59,4";"7,27";"0";"0,1";"0,29";"6,01";"0";"67,35";"1510,99";"433,74";"136,25";"36,34";"44,29";"0";"350,91";"671,67";"0";"7,85";"1,07";"130,92";"104,18";"13,18";"85,38";"6,88";"1221,22";"199,53";"87,8";"40,41";"1,65";"522,72";"38,38";"1,84";"0";"0";"0";"4593,84";3
3304904;"São Gonçalo";2015;"Grande Niterói";"27,07";"0,19";"2,12";"29,38";"7,32";"36,7";"23,41";"368,66";"23,5";"7,13";"198,64";"569,61";"85,93";"55,29";"710,83";"36,32";"60,01";"11,85";"0,29";"0,19";"0,19";"8,86";"0,1";"92,77";"1214,36";"437,9";"234,18";"29,48";"77,93";"1,93";"336,2";"792,62";"0";"9,92";"0,48";"136,41";"125,62";"11,66";"108,76";"6,45";"865,74";"186,02";"66,28";"53,95";"2,6";"386,87";"32,08";"2,22";"0,19";"6,21";"0";"4091,78";3
3304904;"São Gonçalo";2016;"Grande Niterói";"30,65";"0,19";"1,53";"32,37";"9,67";"42,05";"22,32";"339,35";"21,36";"9,58";"186,39";"1032,22";"151,33";"83,33";"1266,88";"75,28";"73,46";"6,42";"0";"0,29";"0,1";"3,16";"0,77";"129,59";"1994,81";"460,96";"129,02";"25,86";"40,71";"3,45";"317,03";"641,34";"0";"8,33";"0,38";"136,2";"109";"15,04";"88,21";"7,18";"980,39";"196,35";"72,22";"58,14";"3,64";"322,59";"30,75";"2,78";"0,1";"4,34";"0";"4626,28";3
3304904;"São Gonçalo";2017;"Grande Niterói";"38,67";"0,1";"2,38";"41,15";"9,81";"50,96";"33,53";"284,24";"24,1";"12,38";"156,79";"723,45";"169,55";"97,16";"990,16";"141,93";"56,39";"7,05";"0";"0,29";"0,1";"2,86";"0,19";"220,32";"2003,86";"372,32";"67,82";"12,95";"34,1";"2,1";"289,48";"511,89";"0,19";"5,33";"0,67";"112,11";"73,82";"6,1";"64,49";"4,67";"1370,43";"171,36";"51,06";"58,39";"3,24";"233,85";"22,67";"0,95";"0";"6,44";"0";"4269,18";3
3304904;"São Gonçalo";2018;"Grande Niterói";"30,71";"0,28";"1,02";"32,01";"15,4";"47,42";"33,78";"235,6";"24,31";"10,86";"157";"879,1";"172,04";"116,45";"1167,59";"157,84";"56,42";"8,54";"0";"0,65";"1,02";"5,1";"0,09";"230,4";"2194,24";"341,4";"88,15";"15,59";"36";"2,13";"302,96";"542,74";"0";"6,12";"1,02";"121,65";"61,98";"5,57";"53,26";"3,99";"1383,03";"165,82";"32,94";"49,36";"3,62";"203,96";"19,76";"1,11";"0";"4,45";"0";"4426,8";3
3304904;"São Gonçalo";2019;"Grande Niterói";"24,06";"0,09";"1,47";"25,63";"20,28";"45,91";"26,82";"250,45";"24,24";"12,72";"139,56";"750,8";"158,18";"102,41";"1011,39";"128,77";"37,33";"5,07";"0,09";"0,18";"0,37";"9,4";"0,28";"246,4";"1868,48";"352,85";"71,9";"17,51";"30,7";"2,58";"360,79";"587,64";"0";"7,01";"0,46";"116,24";"54,11";"5,81";"47,1";"1,75";"992,05";"152";"27,75";"58,35";"5,16";"224,92";"19,45";"0,74";"0,37";"4,52";"0";"4115,54";3
3304904;"São Gonçalo";2020;"Grande Niterói";"25,74";"0,18";"0,82";"26,75";"18,23";"44,97";"15,85";"162,4";"16,76";"11,08";"72,73";"357,32";"78,87";"50,65";"486,84";"71,17";"16,12";"2,84";"0,09";"0,18";"0,55";"6,32";"0";"170,37";"956,09";"263,37";"29,59";"7,88";"21,53";"1,19";"251,98";"392,4";"0,09";"6,14";"0,55";"152,23";"31,6";"4,4";"26,93";"0,64";"355,37";"95,44";"11,17";"30,04";"1,56";"128,69";"12";"0,73";"0,09";"2,26";"0";"2454,99";3
3305000;"São João da Barra";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305000;"São João da Barra";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305000;"São João da Barra";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305000;"São João da Barra";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305000;"São João da Barra";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305000;"São João da Barra";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305000;"São João da Barra";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305109;"São João de Meriti";2014;"Baixada Fluminense";"45,36";"0";"1,09";"46,45";"4,99";"51,44";"29,3";"550,02";"33,43";"3,69";"210,11";"822,21";"49,92";"38,85";"910,98";"64,03";"68,37";"8,68";"0";"0,65";"0,43";"14,76";"0";"94,2";"1560,85";"353,55";"101,37";"29,52";"48,62";"0";"352,28";"631,2";"0";"6,51";"0,43";"174,08";"64,03";"8,25";"47,32";"8,9";"833,63";"161,92";"67,29";"60,34";"0,22";"537,86";"60,12";"0,87";"0";"0";"0";"4711,2";3
3305109;"São João de Meriti";2015;"Baixada Fluminense";"33";"0,43";"1,3";"34,74";"4,99";"39,73";"26,92";"493,89";"28,66";"2,61";"209,06";"552,51";"97,91";"97,48";"747,9";"102,47";"56,01";"15,63";"0";"0,22";"0,22";"13,68";"0";"130,91";"1424,8";"265,93";"203,2";"36,91";"79,02";"0,43";"303,28";"702,96";"0";"10,64";"0,22";"142,42";"86,62";"8,25";"72,73";"8,25";"705,79";"142,63";"54,49";"42,33";"1,74";"431,8";"59,27";"0,43";"1,09";"0";"0";"4308,93";3
3305109;"São João de Meriti";2016;"Baixada Fluminense";"36,7";"0,43";"4,34";"41,47";"5,43";"46,9";"27,79";"398,66";"29,31";"5,65";"171,75";"950,62";"198,68";"145,7";"1295";"140,05";"45,38";"7,38";"0";"0,22";"0,22";"9,77";"0,22";"130,93";"2206,54";"363,18";"93,59";"27,14";"43,64";"0,43";"240,8";"519,17";"0";"5,43";"0";"153,3";"93,59";"3,69";"88,16";"4,34";"972,62";"189,34";"81,21";"62,1";"1,74";"337,86";"40,82";"0,22";"0";"2,17";"0";"4785,46";3
3305109;"São João de Meriti";2017;"Baixada Fluminense";"36,7";"0,22";"2,17";"39,09";"8,9";"48";"45,61";"326,63";"29,97";"6,52";"143,99";"706,68";"190,9";"141,38";"1038,96";"107,07";"30,19";"3,69";"0";"0";"0,22";"3,91";"0,22";"220,87";"2144,59";"313,81";"42,13";"13,46";"25,84";"0,87";"188,72";"373,54";"0";"2,61";"0";"107,07";"74,71";"2,39";"70,8";"1,95";"1104,31";"174,61";"60,16";"82,09";"2,61";"254,74";"26,93";"0,43";"0";"0";"0";"4268,77";3
3305109;"São João de Meriti";2018;"Baixada Fluminense";"27,76";"0,21";"1,91";"29,88";"9,54";"39,42";"31,36";"373,39";"31,15";"7,21";"157,03";"644,22";"204,71";"126,72";"975,66";"87,31";"26,91";"5,09";"0,21";"0,21";"0,21";"6,57";"0,21";"241,79";"1939,23";"280";"54,25";"14,41";"34,75";"1,06";"212,34";"409,21";"0";"4,87";"0,42";"159,57";"61,88";"2,54";"58,28";"1,27";"929,9";"148,98";"44,08";"47,05";"2,12";"292,65";"31,79";"0,42";"0";"2,22";"0";"4285,34";3
3305109;"São João de Meriti";2019;"Baixada Fluminense";"22,44";"0,21";"1,06";"23,71";"10,58";"34,29";"31,54";"341,02";"32,39";"5,93";"123,2";"635,26";"270,11";"147,54";"1052,91";"114,73";"29,21";"4,87";"0";"0,85";"0,42";"10,37";"0";"192,42";"1892,65";"349,79";"42,97";"12,7";"41,07";"2,12";"216,34";"434,8";"0";"7,41";"0";"192";"53,98";"2,33";"51,02";"1,27";"1220,25";"158,97";"44,24";"55,46";"5,08";"334,67";"33,87";"0,42";"0";"0";"0";"5093,71";3
3305109;"São João de Meriti";2020;"Baixada Fluminense";"19,67";"0,21";"0,42";"20,3";"12,26";"32,56";"38,91";"285,05";"29,6";"7,4";"85,43";"461,19";"226,89";"211,88";"899,97";"80,78";"24,95";"4,23";"0,21";"1,27";"0,21";"7,19";"0,42";"227,32";"1536,46";"202,31";"21,99";"5,5";"20,72";"0,63";"216,74";"337,7";"0";"7,4";"0";"282,3";"33,41";"4,65";"26,64";"2,54";"438,44";"110,59";"21,57";"37,64";"1,27";"236,83";"21,78";"0,85";"0";"2,26";"0";"4115,83";3
3305133;"São José de Ubá";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305133;"São José de Ubá";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305133;"São José de Ubá";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305133;"São José de Ubá";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305133;"São José de Ubá";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305133;"São José de Ubá";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305133;"São José de Ubá";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305158;"São José do Vale do Rio Preto";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305158;"São José do Vale do Rio Preto";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305158;"São José do Vale do Rio Preto";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305158;"São José do Vale do Rio Preto";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305158;"São José do Vale do Rio Preto";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305158;"São José do Vale do Rio Preto";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305158;"São José do Vale do Rio Preto";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305208;"São Pedro da Aldeia";2014;"Interior";"41,96";"0";"2,1";"44,06";"0";"44,06";"30,42";"424,89";"34,62";"29,38";"345,16";"143,73";"6,29";"15,74";"165,76";"2,1";"19,93";"7,34";"0";"0";"0";"0";"0";"34,62";"291,66";"383,2";"27,28";"11,54";"40,92";"0";"495,18";"685,08";"0";"6,29";"0";"84,98";"160,52";"39,87";"99,67";"26,23";"343,8";"200,38";"101,76";"142,68";"8,39";"402,86";"22,03";"5,25";"0";"0";"0";"3202,96";3
3305208;"São Pedro da Aldeia";2015;"Interior";"37,14";"1,03";"0";"38,18";"6,19";"44,37";"44,37";"447,79";"39,21";"13,41";"354,93";"92,86";"11,35";"11,35";"115,56";"7,22";"9,29";"4,13";"0";"0";"0";"8,25";"0";"21,67";"200,17";"241,51";"35,08";"4,13";"49,53";"8,25";"430,25";"604,62";"0";"7,22";"0";"146,51";"218,74";"102,15";"95,96";"26,83";"218,67";"155,8";"58,81";"115,56";"9,29";"380,73";"28,89";"1,03";"2,06";"0";"0";"3241,85";3
3305208;"São Pedro da Aldeia";2016;"Interior";"50,78";"0";"1,02";"51,79";"1,02";"52,81";"18,28";"365,59";"27,42";"35,54";"233,57";"157,41";"27,42";"11,17";"196";"13,2";"23,36";"17,26";"0";"0";"0";"3,05";"1,02";"26,4";"324,97";"196,56";"29,45";"6,09";"41,64";"10,16";"416,37";"570,73";"0";"7,11";"0";"100,54";"319,89";"181,78";"106,63";"38,59";"150,49";"129,99";"58,9";"62,96";"8,12";"299,58";"19,3";"2,03";"1,02";"0";"0";"3027,32";3
3305208;"São Pedro da Aldeia";2017;"Interior";"44,04";"0";"0";"44,04";"5";"49,05";"22,02";"321,3";"37,03";"29,03";"185,17";"174,16";"35,03";"18,02";"227,21";"14,01";"15,01";"7,01";"0";"0";"1";"2";"0";"24,02";"344,32";"179,67";"23,02";"5";"42,04";"2";"341,32";"475,45";"0";"3";"2";"68,06";"534,5";"418,39";"85,08";"36,03";"182,62";"120,11";"44,04";"106,1";"8,01";"246,23";"16,02";"2";"2";"0";"0";"2964,79";3
3305208;"São Pedro da Aldeia";2018;"Interior";"52,51";"0";"0";"52,51";"3,89";"56,39";"56,39";"307,26";"42,78";"22,36";"174,05";"179,88";"58,34";"15,56";"253,78";"8,75";"27,23";"10,7";"0";"0";"0";"0,97";"1,94";"50,56";"425,88";"217,02";"28,2";"2,92";"46,67";"11,67";"366,57";"532,84";"0";"0,97";"0";"87,51";"289,75";"140,99";"130,29";"22,36";"166,29";"175,02";"65,15";"59,31";"4,86";"265,45";"11,67";"4,86";"0";"0";"0";"2956,85";3
3305208;"São Pedro da Aldeia";2019;"Interior";"56,47";"0";"0";"56,47";"7,66";"64,13";"26,8";"319,69";"41,16";"17,23";"188,56";"201";"70,83";"9,57";"281,4";"5,74";"40,2";"7,66";"0";"0";"0";"0,96";"0";"30,63";"421,15";"158,61";"27,76";"4,79";"31,59";"4,79";"317,78";"443,16";"0";"7,66";"0,96";"136,87";"206,75";"71,79";"123,47";"14,36";"169,37";"178,99";"51,69";"100,5";"9,57";"232,59";"22,01";"4,79";"0";"0";"0";"2757,57";3
3305208;"São Pedro da Aldeia";2020;"Interior";"35,83";"0";"0";"35,83";"11,32";"47,15";"41,49";"248,94";"22,63";"17,92";"103,73";"92,41";"33";"2,83";"128,24";"4,71";"8,49";"5,66";"0";"0";"0";"2,83";"0";"25,46";"216,88";"134,41";"12,26";"4,71";"27,35";"3,77";"279,12";"377,18";"0";"3,77";"0";"169,73";"184,82";"54,69";"117,87";"16,97";"93,83";"189,54";"52,81";"61,29";"3,77";"203,68";"12,26";"1,89";"0,94";"0";"0";"2095,26";3
3305307;"São Sebastião do Alto";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305307;"São Sebastião do Alto";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305307;"São Sebastião do Alto";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305307;"São Sebastião do Alto";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305307;"São Sebastião do Alto";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305307;"São Sebastião do Alto";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3305307;"São Sebastião do Alto";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
